"","S_25","S_26","S_27","S_28","S_29","S_30","S_31","S_32","S_33","S_34","S_35","S_36","S_37","S_38","S_39","S_40","S_41","S_42","S_43","S_44","S_45","S_46","S_47","S_48"
"ENSG00000196378.13",92.7552581832966,94.4579325992863,100.917610063619,69.5287949752878,88.9915394779132,76.9406100481053,75.8753023272958,89.325419767414,71.3275927409883,63.6007103371951,39.863245143356,76.8611516119501,57.4738171930461,89.0818374062399,75.2710726794671,70.7369445571955,73.1460079006452,67.1248141983812,86.7944224180355,82.96849976102,106.494627575216,90.902851540673,74.1483403167007,64.4740743373781
"ENSG00000161016.17",41626.1661885814,40624.865369912,45272.6244365888,37298.8342077109,39133.2054896764,39597.9399863706,40832.8929629789,38530.1762573673,42880.7737661426,15514.5137024668,23165.9323533092,44814.9160196158,41607.3751062424,41080.8497745971,42353.3329273531,29361.2732946636,39214.1374971351,45105.0388815573,39442.8891748162,44086.4437366511,48743.521576757,41898.1700601139,49002.2965887712,36961.6973361321
"ENSG00000197363.9",263.305249036455,285.362385852581,295.368614820348,252.696050555347,307.350409493163,340.855175696983,325.465112614453,297.178800380051,299.919636947047,238.164362113752,204.703150736152,281.175605263969,343.620055983956,305.268247696993,315.652885430023,265.716984041773,328.594373953668,355.477889275934,325.678153843821,355.579284690086,360.841019648061,326.606705535515,355.131524674724,354.607408855579
"ENSG00000147789.15",484.721026635292,511.067130063507,441.82221966877,457.544328224475,537.245219811106,583.259463267895,554.089378837489,545.400399541422,557.730213119294,400.549154464037,450.346931619535,528.298801585936,517.264354737415,471.481919930587,557.248747739926,594.915841404106,570.538861625033,516.199275384734,584.468862888422,525.826336147763,506.62492729957,529.328108971352,486.842392342548,576.39822457616
"ENSG00000170619.10",1073.16836349707,947.562208074946,1075.63403897077,1001.81274480522,1052.24255475273,1269.10640659993,1150.10984580322,1077.91732507793,1138.66337809409,883.643911706136,820.967372952358,1254.10157503549,1132.35648342044,957.086570181675,1035.58427412235,1081.00561425868,1146.70433924242,1262.13559091322,1112.40190933941,1186.3417952842,1269.66410351811,1205.06612042414,1112.22510475051,1259.82341255237
"ENSG00000196150.13",192.49209493953,205.818863663708,196.912409880232,220.548328147418,234.838784733382,229.167193369088,225.62918849959,213.865668481597,194.217300716426,247.636808334185,183.155450658663,195.558119924076,231.118115946504,191.200041262173,168.752888749128,224.000324431119,230.69125568665,188.138563739125,219.773032911723,171.324564441587,181.971402458621,212.374803599448,178.541398394161,183.106371118154
"ENSG00000170631.15",215.431567393463,185.93298311649,196.912409880232,212.324492182599,176.335087484013,168.772951073263,199.671848229726,191.534313539744,164.998768750238,94.7244622043331,172.381600619918,192.639342014761,162.638674184577,208.581863195098,162.682640952397,173.214825774671,141.790723007405,184.356884065976,176.773961255081,150.851817747309,179.9035456125,161.694452740489,177.565762337362,199.869630445872
"ENSG00000196922.10",694.168383823381,674.131350550696,633.811819301996,713.230864585211,707.812337143773,693.292808820562,737.787479208837,735.216916547177,714.994664584365,926.946522999545,990.116818560652,666.454289293491,824.198995491767,840.84563600524,798.844610049828,824.357469262701,787.726238930026,779.971432586823,738.150730105678,786.584478253826,763.039176218536,694.240361766378,775.630665154961,655.056595267761
"ENSG00000182307.14",2377.72618826859,2297.81349723106,2316.18222121623,2381.92194399212,2487.64312670204,2652.3827506906,2527.84559858833,2566.38802177917,2531.69985801146,2491.25335597396,2454.28303882608,2963.53250392405,2490.9396940901,2412.81415706413,2454.8082089981,2723.37236545203,2761.54312904898,2565.86965823108,2639.66523225493,2541.85312904216,2609.63533980432,2605.61359416141,2481.04249243908,2537.6995659192
"ENSG00000181404.17",127.663151047978,153.12128021358,178.45187145396,120.367053666896,166.447138653134,161.327085584737,143.763730725403,139.141519253087,134.061499609568,97.4308754101712,61.4109452208457,99.2384489166951,102.719162642891,146.659122559053,156.612393155665,121.522443213644,150.793308595176,163.557645863661,149.700471693492,121.758967181757,156.123191882112,177.783453013175,149.2723166902,170.211556250678
"ENSG00000227917.3",138.634203091164,131.24681161164,139.069389477914,160.738612039644,139.255279368216,108.378708777439,105.826079561755,142.577112321065,103.124230468899,140.733486703581,136.82789549206,111.886486523725,112.501940037452,119.500025788858,100.766113425738,137.846353496073,124.910875030333,114.395810112734,116.256749293882,112.061350326573,77.5446317295261,119.863052031507,106.344330191058,161.185185843445
"ENSG00000231808.2",756.005222612246,691.034349015831,761.804885724147,728.183293612154,573.501032190997,456.679749962948,505.169776021206,471.535148579907,399.606393066983,387.017088434847,355.53705127858,315.228014205973,360.739916424438,397.609176715656,375.141313837989,378.170588209622,322.96775796131,381.004227069685,331.252107577089,337.261563963627,301.907099533621,324.997805508247,298.5446333804,337.844149527861
"ENSG00000170122.5",260.313143933768,274.425151551611,345.827419852157,272.881829741721,299.934447870004,232.476466919544,228.624266223036,231.902532088479,253.513733236043,155.61875933569,188.542375678035,215.989565289277,209.106866808742,210.754590936714,199.104127732784,166.866638442615,183.427681350849,192.86566333056,205.440009026176,210.115031862323,188.174972996983,202.721403435837,183.419578678154,225.659260180823
"ENSG00000172785.18",1607.75780851047,1619.70497057092,1609.7589507709,1768.87235388743,1460.1204440265,1487.51846093004,1428.65207408369,1412.88764920573,1503.0356590842,1611.66906407658,1621.4644308311,1684.1348536745,1339.01765588054,1360.12756625137,1194.6247663967,1447.38671170877,1342.51057577646,1333.98750470304,1385.52564226956,1366.28646359706,1192.11947178858,1349.86712287831,1311.25486033744,1481.61422827295
"ENSG00000287480.1",31.9157877619945,41.7603491491582,23.3833486732775,29.1572366025401,21.4238891335717,16.5463677522807,27.9540587521616,27.4847445438197,34.3747434896329,28.4173386612999,24.7798550891132,18.4855934256589,29.3483321836831,23.9000051577717,21.8528920682324,27.2065171373829,27.0077567633152,17.9629784474541,39.0176761328783,34.4804154850992,22.7464253073276,24.1335004090282,13.6589047951817,32.237037168689
"ENSG00000183784.7",260.313143933768,245.590624758144,241.217702103284,247.462700395917,208.470921184371,205.174960128281,189.68825581824,237.055921690445,174.451823209887,224.632296084561,136.82789549206,147.884747405271,161.415827010257,180.336402554095,169.966938308474,182.283664820465,164.297186976834,164.503065781948,177.570240359834,177.789642345043,190.242829843104,176.97900299954,112.19814653185,214.053926800095
"ENSG00000107099.16",17573.6306364482,17615.9072827532,17970.7188066947,18571.6644729153,14931.6267303636,13556.4390994436,15252.9324862688,14298.0794506552,13501.5398741406,14703.9429473183,16307.2994186442,9252.52597252716,13429.3076683837,13338.3756057782,13925.1484457014,12978.4155584362,12009.4491740875,12102.3203739926,12709.4107909566,11933.4562967961,11240.8698155121,11748.1879991149,12125.2049138942,11132.0936750917
"ENSG00000227155.7",28.9236826593076,28.8345267934663,34.4596717290406,26.1667507971513,22.2478848694783,19.0283229151228,27.9540587521616,32.6381341457859,36.9528492513554,55.4814707196808,33.3989351201091,7.78340775817216,50.1367341471253,53.2318296695824,50.9900814925422,25.392749328224,31.509049557201,35.9259568949082,31.0548850853521,48.4880842759208,28.9499958456897,42.6358507226165,39.0254422719477,30.9475556819415
"ENSG00000107104.20",568.499969510528,586.633476142936,617.812685999227,612.301968653341,739.124175108224,735.486046588878,680.881002463365,646.750395046757,695.229187077826,592.704492078541,697.068097506792,534.136357404565,775.285108518962,710.481971508303,659.22891072501,694.673070907843,639.183576731792,734.591276509045,721.428868905873,669.135563007707,658.612405489441,597.706360130266,655.627430168722,550.608594841209
"ENSG00000281769.1",12.9657887783103,12.9258223556918,13.5377281792659,20.9334006377211,20.5998933976651,25.6468700160351,17.9704663406753,27.4847445438197,15.4686345703348,18.9448924408666,9.69646503487037,21.4043713349734,12.2284717432013,19.5545496745405,19.4247929495399,16.3239102824297,11.2532319847147,8.50877926458353,18.3144194093102,8.62010387127481,15.5089263459052,20.1112503408568,19.5127211359739,19.3422223012134
"ENSG00000173253.15",179.526306161219,252.550682949671,225.218568800515,176.438662517935,167.271134389041,203.520323353053,190.686615059388,160.613975927946,155.545714290589,138.027073497742,160.530365577298,169.289118740245,193.20985354258,197.71822448702,177.251235664552,171.401057965512,186.803650946263,209.883221859727,196.680938873897,198.262389039321,189.208901420044,212.374803599448,184.395214734953,168.922074763931
"ENSG00000080503.24",5512.45496751699,5345.32469109224,5496.31764078197,5583.98462011209,4706.66364349852,4389.75136468007,4514.5804884741,4445.65742996284,4432.62317298817,4673.97560648238,4694.16646188113,3730.19816810401,4316.65052535006,4338.93730000637,4683.80319995781,4065.56054422958,3953.26039623026,4168.35641972764,4137.46622829461,4322.98209144432,4005.43871093579,3943.41396683521,4095.72016644091,3762.70697832938
"ENSG00000147852.16",209.447357188089,219.738980046761,222.757163677012,169.71006945581,283.454533151872,317.69026084379,290.522539174251,322.945748389882,369.528492513554,495.27361666837,478.358941720272,390.14331387838,452.453454498448,431.286456710698,410.34875105903,433.490506388967,491.76623773203,447.183621349779,478.563741956324,481.64830380748,435.283866108406,501.976808507787,519.038382216905,505.476742805044
"ENSG00000080608.10",1346.44729620914,1200.11289102462,1161.78321829337,1332.26142630068,1120.63420083298,1187.20188622614,1169.07867138504,1082.2118164129,1028.66419892727,1603.54982445907,1326.26093976949,1519.71036478311,1079.77405492467,1112.43660370719,983.380143070457,1251.49978831961,1030.79604979986,976.618775590532,1035.95911528316,1038.72251648861,1051.50520625237,975.797866538374,1042.9549447178,1143.77007874509
"ENSG00000080298.15",267.294722506704,249.567800867588,275.677373832325,270.638965387679,244.726733564261,225.030601431018,247.59309180486,228.466939020501,251.794996061561,418.140840301985,356.614436282455,208.206157531105,255.575059432907,272.677331572759,244.023961428595,243.044886427287,247.571103663722,208.93780194144,214.995358283207,201.494927991049,189.208901420044,226.854903844865,213.664296438914,194.711704498882
"ENSG00000232104.3",22.9394724539336,29.8288208208273,33.2289691672891,32.1477224079288,38.7277995876104,28.9561435664912,40.9327288870938,46.3805064176958,32.6560063151513,40.5961980875713,45.2501701627284,14.5938895465728,29.3483321836831,29.3318245118107,54.632230170581,39.9028918014949,37.1356655495583,26.4717577120376,30.2586059805995,52.7981362115582,39.2892800762932,39.4180506680794,27.3178095903634,61.8951113638829
"ENSG00000107249.23",266.297354139142,240.61915462134,226.449271362267,251.200807652653,426.829791199621,466.607570614316,497.182902092017,515.338960196619,499.293149186918,573.759599637675,528.996036902372,287.013161082598,472.01900928757,516.022838633707,622.807423944623,418.980363915696,452.379925785529,476.491638816678,464.230718070777,460.098044129293,451.826720877372,456.927607744268,454.646402468191,420.370964679705
"ENSG00000106688.12",33.9105244971192,18.8915865198573,31.9982666055377,31.4001009565816,40.3757910594236,21.5102780779649,29.9507772344589,26.6258462768253,35.2341120768737,37.8897848817332,29.0893951046111,19.4585193954304,25.6797906607227,22.8136412869639,36.4214867803873,28.1134010419623,24.7571103663722,27.4171776303247,32.6474432948574,12.9301558069122,24.8142821534483,28.1557504771996,32.1959898743569,25.7896297349512
"ENSG00000205808.7",430.863134786926,453.398076476574,472.589783712556,424.648984365199,452.373659012726,484.808575141825,453.255095481478,482.700826050834,488.121357552788,603.530144901894,528.996036902372,505.92150428119,572.292477581821,564.909212820058,540.252053909078,571.33685988504,554.784336846432,578.59698999168,601.190724088227,554.919186713316,586.237415875217,585.639609925751,666.359426793507,603.477335797859
"ENSG00000106993.12",342.097350073879,341.042851384792,326.136178864134,362.596403903383,352.670174968027,381.39377669007,356.414249090061,360.737272137634,382.419021322166,507.452476094641,442.805236592414,498.138096523018,413.322344920204,370.450079945461,378.783462516028,461.60390743093,370.231332297112,376.277127478249,376.640016547989,419.152550740738,405.299941839656,417.509557076188,408.791507798652,452.608001848394
"ENSG00000147853.17",1734.42359119089,1723.11154941645,1498.99572021326,1804.01056210075,1627.39157841554,1605.82499035884,1664.26485499477,1631.9067072893,1619.05041836171,2932.39870852557,2292.67528824491,1922.50171626852,1658.1807683781,1575.22761267132,1734.87682030578,1909.89750304428,1816.27164233294,1675.28409520467,1737.48100657021,1675.53268997904,1629.47119474311,1585.57097687315,1721.99764024969,1877.48504470445
"ENSG00000120158.12",1127.02625534543,1082.78619579603,1019.0217211302,1134.88936314502,848.715607983802,842.210118591088,917.49214261559,883.806316737202,820.697000814986,913.414456970355,923.318948320434,1055.6246772021,793.627816133764,856.054730196549,778.205767540942,860.632825445878,801.230117311683,773.353493158814,833.704222675992,808.134737932013,699.969542411855,715.960512134504,797.094658404532,719.530669605139
"ENSG00000096968.14",2234.10514333962,2328.63661207925,2134.03824207701,2364.72665061113,1781.47878103008,1837.47413889077,1878.91209184172,1776.20161614435,1721.31528024337,2806.5504944541,2224.80003300081,1673.43266800701,1612.93542292825,1497.00941397315,1641.39500423612,1717.63811527344,1640.7212233714,1425.69323677688,1559.91076621038,1532.2234631191,1367.88730370884,1458.46787471894,1415.6479184149,1557.69363599105
"ENSG00000107020.10",478.736816429918,397.717610944363,414.746763310238,465.768164189294,365.854106742532,423.587014458386,404.335492665195,406.258880288335,397.887655892501,535.869814755941,442.805236592414,529.271727555707,413.322344920204,426.941001227467,399.422305024914,399.935801919528,406.241674648199,435.838582330334,391.769319538289,382.51710928782,467.335647223277,385.331556530817,435.133681332217,447.450075901404
"ENSG00000120217.14",4.98684183781165,5.96576416416545,3.69210768525435,7.47621451347181,18.9519019258519,17.3736861398948,16.9721070995267,10.3067792039324,23.2029518555022,20.2980990437857,18.3155450658663,16.5397414861158,22.0112491377623,16.2954580621171,30.3512389836561,25.392749328224,19.1304943740149,23.6354979571765,19.9069776188155,24.7827986299151,17.5767831920259,21.7201503681254,34.1472619879543,30.9475556819415
"ENSG00000286162.2",74.8026275671747,86.503580380399,72.6114511433355,59.0620946564273,56.8557057775557,69.494744559579,63.8949914335123,53.2516925536507,52.4214838216902,70.3667433517903,58.1787902092222,93.4008930980659,57.4738171930461,66.268196119276,77.6991717981596,58.0405698930835,81.0232702899455,62.3977146069459,69.2762821134778,52.7981362115582,63.0696338066812,80.4450013634274,86.8316090550837,95.4216300193196
"ENSG00000197646.8",53.8578918483658,61.6462296963763,66.4579383345782,79.9954952941484,55.2077143057425,68.667426171965,75.8753023272958,61.8406752235943,73.04632991547,87.9584291897379,131.440970472687,61.2943360956058,73.3708304592078,80.3909264397775,87.4115682729295,68.0162928434572,88.9005326792457,87.9240524006965,80.4241895800145,91.5886036322948,78.5785601525864,78.8361013361588,79.0265206006941,99.2900744795622
"ENSG00000107036.12",2056.57357391352,1862.31271324698,1866.97578617695,2040.25894072646,1575.47984705343,1455.25304381309,1626.32720383112,1540.0045927209,1401.63016578978,2032.5163175844,1834.78666159825,1060.48930705096,1380.59445980743,1495.92305010235,1475.07021460569,1508.14793331559,1408.90464448627,1324.53330552017,1499.39355424918,1331.80604811196,1239.68017924936,1407.78752385998,1289.79086708787,1366.85037595242
"ENSG00000099219.14",3979.49978657369,3856.86653213296,3921.01836174012,4379.56646199179,3595.09339576051,3416.82494084597,3617.05553068148,3609.94941617732,3583.56700879423,4418.21955853068,4335.39725559093,2948.93861437748,3503.45715442717,3678.42806655522,3723.48999851493,3537.75411176435,3505.38176323861,3363.80406926535,3480.5359668737,3453.42911342947,3380.94594340734,3446.26385840923,3600.09704958718,3313.96742094123
"ENSG00000183354.12",761.98943281762,672.142762495974,691.654839704314,770.050094887596,710.284324351493,661.027391703615,757.75466403181,659.633869051673,682.338658269214,1075.79924932064,1022.43836867689,424.195722820383,793.627816133764,761.54107343627,710.218992217552,807.126675075692,687.572474266065,734.591276509045,590.839095726443,702.538465508897,703.071327681036,709.52491202543,701.48232483826,680.846225002712
"ENSG00000137040.10",1270.64730027441,1235.90747600961,1049.78928517399,1353.1948269384,1231.04962944447,1189.68384138898,1231.97530357741,1228.22452180194,1210.85033942232,1880.95717805747,1634.39305087759,1306.63957740315,1198.39023083373,1117.86842306123,1250.47104612663,1361.23274077372,1285.11909265441,1303.73406731785,1200.78888996695,1192.80687318765,1175.57661701962,1255.7464712831,1195.1541695784,1346.21867216445
"ENSG00000137033.11",15.9578938809973,15.9087044377745,11.076323055763,19.4381577350267,12.3599360385991,9.92782065136843,9.98359241148629,14.6012705389042,13.7498973958532,36.5365782788142,32.3215501162346,18.4855934256589,29.3483321836831,29.3318245118107,23.0669416275786,25.392749328224,37.1356655495583,35.9259568949082,42.2027925518888,29.0928505655525,26.882138999569,44.2447507498851,37.0741701583503,28.3685927084464
"ENSG00000147854.17",1204.82098801529,1344.28552499195,1186.3972695284,1320.29948307912,1357.94497277408,1281.51618241414,1278.89818791139,1350.18807571514,1177.33496451993,1820.06288092611,1518.03547045915,1293.99153979612,1202.05877235669,1127.6456978985,1125.42394151397,1414.73889114391,1211.97308475377,1125.0497027616,1237.41772878557,1054.88521124725,1033.92842306035,1174.49701990604,1060.51639374018,1274.00770890659
"ENSG00000178445.10",13.9631571458726,9.94294027360908,24.614051235029,5.23335015943027,17.3039104540387,12.4097758142105,17.9704663406753,14.6012705389042,18.0467403320573,16.2384792350285,10.7738500387449,31.1336310326886,18.3427076148019,15.2090941913092,24.2809911869249,18.1376780915886,13.5038783816576,20.7992382023153,17.5181403045576,12.9301558069122,36.1874948071122,22.5246003817597,21.4639932495712,21.9211852747085
"ENSG00000107077.19",696.163120558506,719.868875809298,735.960131927367,710.240378779822,627.060755024926,597.323875857334,568.06640821357,608.958871299005,512.183677995531,572.406393034756,673.365627421554,548.730246951137,574.738171930461,538.836479920671,559.676846858618,578.591931121676,527.776580083117,527.544314404179,489.711649422861,509.663641389123,496.285643068967,530.132558984987,467.329671206574,523.52948361951
"ENSG00000230207.1",44.8815765403048,38.7774670670754,44.3052922230522,41.119179824095,33.7838251721708,18.2010045275088,35.9409326813507,47.2394046846901,56.7183267578943,75.7795697634665,44.1727851588539,44.7545946094899,30.5711793580032,45.6272825739277,47.3479328145035,21.7652137099063,28.1330799617866,43.4893162412047,28.6660477710943,47.4105712920114,80.6464169987071,15.2845502590512,52.6843470671294,41.263407575922
"ENSG00000137038.8",425.876292949115,394.734728862281,435.668706860013,381.286940187062,407.877889273769,441.788018985895,450.260017758032,466.381758977941,458.9028255866,438.43893934577,349.072741255333,538.028061283651,410.876650571563,435.631912193929,443.128089161379,448.907532766818,454.630572182472,455.692400614362,418.046529995125,439.625297435015,506.62492729957,443.251957512485,416.596596253042,466.792298202617
"ENSG00000270372.1",59.8421020537398,49.7147013680454,62.7658306493239,68.7811735239407,62.6236759289019,72.8040181100351,66.8900691569582,42.9449133497183,59.2964325196168,62.247503734276,52.7918651898498,88.5362632492083,58.6966643673662,66.268196119276,44.919833695811,80.7126675075692,69.7700383052308,46.3255759960659,63.7023283802095,50.6431102437395,55.8321348452588,62.7471010634734,63.416343691915,60.6056298771354
"ENSG00000153714.6",19.9473673512466,21.87446860194,27.0754563585319,27.6619936998457,37.0798081157972,44.6751929311579,38.9360104047965,58.4050821556169,42.1090607748003,74.4263631605474,57.1014052053477,69.0777438537779,42.7996511012045,55.404557411198,67.9867753233896,59.8543377022423,68.6447151067594,62.3977146069459,65.2948865897147,53.8756491954676,48.5946358838363,51.4848008725935,47.806166783136,49.0002964964073
"ENSG00000175893.11",813.852587930861,837.195571037885,718.730296062846,891.16477000584,811.635799868005,779.333921132422,764.74317871985,765.27835589198,680.619921094732,1606.25623766491,1083.84931389773,747.207144784527,697.022889362474,790.872897948081,698.07849662409,853.377754209243,681.945858273708,642.8855444352,638.6158420116,703.615978492806,659.646333912502,623.448760566562,618.553260010371,741.451854879848
"ENSG00000155158.20",580.468389921276,556.804655322109,537.817019485383,564.454195767122,877.555458740533,773.542692419123,814.661140777282,821.106743246614,920.383756934922,1554.83438675398,1325.18355476562,1120.81071717679,1219.17863279717,1268.87300110351,1249.25699656728,1081.91249816326,1121.94722887605,1145.84894096392,1225.47354221428,1176.64417842901,1221.06946763427,1130.25226915615,1322.96249301903,1276.58667188009
"ENSG00000164975.15",622.357861358894,626.405237237372,582.122311708435,616.040075910077,549.605155849705,572.504324228913,582.043437589651,556.566077012349,580.933164974796,805.157928736831,600.103447158088,539.000987253422,637.103377820787,568.168304432481,551.178499943195,644.794456155974,611.050496770006,509.581335956725,608.357236031001,540.911517922494,553.151706337286,534.959259066792,543.429283636872,577.687706062908
"ENSG00000164985.15",1302.5630880364,1387.04016816847,1251.62450530122,1389.08065660306,1282.96136080658,1313.78159953109,1404.69145229612,1276.32282475363,1302.80277825709,1778.11347623562,1585.91072570324,1534.30425432969,1378.14876545879,1282.99573142402,1280.82228511029,1428.3421497126,1164.70951041797,1170.42985883938,1237.41772878557,1280.08542488431,1169.37304648125,1087.61641843354,1190.27598929441,1168.27022699329
"ENSG00000164989.17",49.8684183781165,44.7432312312409,36.9210768525435,40.3715583727478,41.1997867953302,33.0927355045614,39.9343696459452,36.9326254807577,34.3747434896329,25.7109254554618,49.5597101782263,25.2960752140595,26.9026378350428,41.2818270906965,27.9231398649636,29.9271688511212,32.6343727556725,31.1988573034729,37.4251179233731,34.4804154850992,25.8482105765087,30.5691005181024,34.1472619879543,34.8160001421842
"ENSG00000044459.15",577.476284818589,695.011525125275,575.968798899678,685.568870885365,683.916460802481,584.914100043123,646.936788264312,630.431327973865,589.526850847205,959.423481469602,853.288923068593,571.107544255882,542.944145398137,573.60012378652,551.178499943195,613.960403400274,518.773994495345,542.671033096772,532.710721079502,543.066543890313,509.726712568751,512.434658685033,474.159123604165,490.002964964073
"ENSG00000155876.6",1812.21832386075,1808.62083576949,1791.90292991011,1842.13925611945,2041.86143357657,2065.81401387225,2102.54456185901,1988.34948809196,2206.85853203443,2522.3771078411,2463.97950386095,2675.54641687168,2308.7354651164,2258.55048740942,2239.92143699382,2405.96299884923,2196.6308834163,2289.80704209126,2175.43451418415,2201.3590261268,2353.22109088535,2251.65558816233,2391.2839752136,2398.43556535046
"ENSG00000147874.11",1165.92362168036,1226.95882976336,1113.78581838506,1244.04209504171,1203.03377442364,1152.45451394635,1160.09343821471,1157.79486390841,1070.77325970207,2063.64006945154,1633.31566587372,1169.45701566537,1120.12801167724,1105.91842048234,1142.42063534482,1244.24471708298,1124.19787527299,1010.65389264887,1033.5702779689,1033.33495156907,953.28200606164,1033.71826752004,1010.75895484345,1097.34874522217
"ENSG00000147872.10",10661.8678492413,10281.0002429118,10419.1278877878,10963.8685840064,15631.1991101483,17009.6660493446,16692.5665120051,16943.4861129979,18112.9117132748,21739.2640758944,21608.0336377067,22630.2580568856,20481.4673226878,19188.4450500782,20988.4887819779,20923.6254464566,20950.1419859433,20705.6416304049,20721.5711429774,20757.2101220297,21315.4683698121,21419.2860630262,21363.502735721,23048.1920941259
"ENSG00000137145.20",1182.87888392892,1258.77623863891,1182.70516184314,1324.7852117872,1379.36886190766,1339.42846954712,1343.79153858605,1429.20671627862,1365.53668512567,1971.62202045305,1950.06685701282,979.736451559921,1414.83418068839,1322.1048307731,1363.37765514583,1502.70662988811,1359.39042375353,1285.7710888704,1477.89401842086,1313.4883273855,1228.30696659569,1306.42682214206,1324.91376513263,1386.19259825363
"ENSG00000137154.13",31601.6167262124,30941.4358374441,30159.596978281,30248.7639215069,29251.0246289485,31318.1375631293,30933.1627277491,28052.476298303,31238.0481462039,25058.6798728549,31031.9202665968,48651.1631184249,30558.95088626,29566.4791079052,31853.0182885674,32123.6416680125,32171.8649211007,33576.5883979649,27368.9091094523,32081.871582917,32919.2470618184,28704.3853864982,35144.3620380025,30307.9728645147
"ENSG00000177076.6",61.8368387888644,82.5264042709554,81.2263690755956,64.2954448158576,93.1115181574463,68.667426171965,102.831001838309,90.1843180344084,98.8273875326947,113.6693546452,113.125425406821,61.2943360956058,95.3820795969701,98.8591122435101,103.194212544431,87.9677387442047,95.6524718700745,112.50497027616,109.886516455861,118.526428230029,82.7142738448278,98.1429016633814,98.539241736668,95.4216300193196
"ENSG00000260912.1",71.8105224644877,52.6975834501281,40.6131845377978,65.0430662672048,64.2716674007151,55.4303319701404,77.8720208095931,85.8898266994366,63.5932754558209,138.027073497742,118.512350426193,71.9965217630925,80.7079135051285,66.268196119276,83.7694195948908,90.6883904579429,66.3940687098164,66.1793942800941,61.3134910659517,75.4259088736546,56.8660632683191,65.1604511043762,69.2701600327072,77.3688892048537
"ENSG00000171843.17",203.463146982715,195.875923390099,164.914143274694,217.55784234203,189.519019258519,188.628592376,179.704663406753,170.061856864884,177.02992897161,261.168874363375,229.483005825265,230.58345483585,190.76415919394,164.040944491978,157.826442715012,175.935477488409,180.051711755434,145.594667416207,139.348843331708,167.014512505949,140.614265536207,156.063302645049,191.224667132544,157.316741383202
"ENSG00000188352.12",1836.15516468225,1680.35690623994,1660.2177558027,1880.26795013816,1341.46505805595,1154.93646910919,1247.94905143579,1165.52494831135,1079.36694557447,1457.40351134381,1480.32699532354,966.11548798312,1090.77967949356,1126.55933402769,1081.7181573775,1088.26068549532,966.652627486989,951.092437796781,924.480040617791,964.374120598869,848.855235332545,865.588214670479,899.536444368395,897.479114776303
"ENSG00000188921.14",1880.03937285499,1726.09443149854,1576.52998160361,1885.50130029759,1125.57817524842,1064.75876485926,1141.12461263288,1101.96647655377,1085.38252568516,1962.14957423261,1496.48777038166,991.411563197179,1116.45947015428,1190.65480240535,1171.55782476913,1129.97734510597,1065.68106895248,1071.16076741924,1074.18051231128,1046.26510737598,1035.99627990647,1034.52271753368,1080.02911487615,1078.00652292096
"ENSG00000107105.15",61.8368387888644,63.6348177510981,40.6131845377978,65.0430662672048,82.3995735906604,82.7318387614036,83.8621762564849,69.5707596265436,93.6711760092497,140.733486703581,99.1194203564527,89.5091892189799,96.6049267712902,99.9454761143179,93.4818160696608,93.4090421716812,67.5193919082879,72.7973337081035,87.5907015227881,68.9608309701985,69.2732043450433,92.5117515679415,98.539241736668,91.5531855590769
"ENSG00000198680.4",911.594687951969,886.91027240593,1020.25242369195,806.683546003608,885.795416099599,937.351733166702,818.654577741876,827.977929382569,856.790481479101,488.507583653775,567.781897041854,840.608037882593,730.039763069117,772.404712144348,683.509901911935,652.04952739261,756.217189372825,796.98899111599,721.428868905873,665.903024055979,774.4123888722,752.96521276168,707.336141179052,651.188150807518
"ENSG00000120159.13",445.823660300361,426.55213773783,396.286224883967,460.534814029863,381.510025724758,397.112826054737,383.369948601074,379.63303401151,415.075027637318,613.002591122327,509.603106832632,540.946839192965,412.099497745884,383.486446395155,424.917345771185,491.531076282051,346.599545129211,371.550027886814,396.546994166804,442.857836386743,389.791015493751,390.158256612623,414.645324139445,422.9499276532
"ENSG00000137055.15",966.449948167897,963.47091251272,866.41460347302,927.050599670504,855.307573871055,812.426656636983,837.6234033237,864.051656596332,893.743330730456,1135.34033984908,1065.53376883187,970.007191862206,868.221493767292,809.341083751814,916.607417306414,905.070136770271,864.248216426085,872.622584578955,906.961900313233,866.320439063118,865.398090101511,862.370414615942,928.805526072356,900.058077749798
"ENSG00000096872.16",248.34472352302,319.168382782852,237.52559441803,272.134208290374,193.638997938052,210.966188841579,191.684974300537,203.558889277665,204.529723763316,336.948444126842,241.334240867885,225.718824986993,172.421451579138,190.113677391366,208.816524207554,253.92749328224,182.302358152377,186.247723902551,206.236288130928,167.014512505949,204.717827765949,196.285803326763,187.322122905349,202.448593419367
"ENSG00000120162.10",8.97631530806096,3.97717610944363,3.69210768525435,1.49524290269436,13.1839317745057,18.2010045275088,22.9622625464185,18.8957618738761,21.4842146810206,31.123751867138,38.7858601394815,24.323149244288,23.2340963120825,15.2090941913092,49.776031933196,19.044561996168,20.2558175724864,39.7076365680565,29.4623268758469,33.4029025011899,37.2214232301725,37.0047006271766,47.806166783136,34.8160001421842
"ENSG00000147894.17",121.678940842604,106.389460927617,105.840420310625,109.900353348036,140.079275104123,119.133847816421,144.762089966551,152.883891524997,140.936448307495,343.714477141437,191.774530689658,159.559859042529,185.87277049666,177.077310941672,193.033879936053,189.538736057101,122.66022863339,140.867567824772,185.53303140736,163.781973554221,192.310686689225,165.71670280866,155.126133030992,219.211852747085
