"","F_1","F_2","F_3","F_4","F_5","F_6","F_7","F_8","F_9","F_10","F_11","F_12","F_13","F_14","F_15","F_16","F_17","F_18","F_19","F_20","F_21","F_22","F_23","F_24"
"ENSG00000134574.12",266.572938611562,265.304890065614,273.024220959695,274.150032683817,277.00181683085,250.420706662037,302.039793220812,232.516027675849,274.200142585637,255.80597993191,221.556260749568,256.13177777638,286.02200330855,321.495629659552,264.258681684943,223.328989049862,251.909941050278,259.389810960062,218.710037088131,252.416028307099,236.570439349717,306.743190070229,211.15402490371,212.44802980405
"ENSG00000134575.13",1135.96422703791,1197.42973370611,1241.9522833129,1322.37074588665,1194.57033508304,1307.37657216802,1115.88515635849,1497.07687994801,1178.13112110947,1174.28176132536,1218.09592730097,1215.55872869707,1216.74312018396,1440.37859610389,1150.57762291143,816.050476575561,998.246512161948,1057.39493526661,1025.3905505947,1070.38683701925,990.44157274415,1330.04840714662,1214.85877341861,1031.55321138189
"ENSG00000025434.19",724.997613345082,624.127212644779,685.639772936378,648.284194934674,802.15109457267,888.880706530112,729.595174136801,822.984361115834,761.021582176238,733.236968339312,758.297160222371,788.672432403102,732.069178886192,871.653804426507,765.882462405477,604.364231030669,702.786038930097,772.829054419244,673.357271719966,751.294876706506,731.791225721792,874.280185463324,774.231424646937,679.833695372961
"ENSG00000110514.19",2615.24208713616,2568.67991262762,2374.07903413449,2504.97873001292,2831.57412760424,2817.7969605485,2607.17081472766,2995.17356703495,2818.68451657947,2680.44972937273,2613.25146047294,2756.61825831828,2739.74131143463,3154.3704940457,2765.36186807474,2425.92437394447,2776.98687557798,3103.52279701627,2852.21856586166,2773.00438644921,2929.26775123695,3093.51128123457,3212.62653415143,2799.59292608449
"ENSG00000134571.11",8.07796783671401,6.09896299001413,7.18484791999198,19.3517670129754,25.0071084638962,21.4324028224266,14.3282634355224,36.7130570014499,20.9135701972096,22.0522396493026,12.9781910062508,22.4115305554332,20.2330677581611,24.4297590926712,29.2321550536441,24.3439182376627,20.4943680854463,25.9389810960062,16.4781534792428,13.0970580725381,18.9256351479774,36.0143826398244,14.4626044454596,31.8672044706076
"ENSG00000066336.12",7752.82963128627,7507.82344070739,7727.81714137423,8007.33115070225,8059.02160842254,9362.57596979686,7230.61486010203,10983.3228862671,8502.52815017665,8218.86971729509,6871.95213780982,8488.63400180551,9137.06946260593,11606.0899497462,8491.35639998255,4878.30952858205,8412.93809907571,9791.20245253364,7251.13653784315,8294.00968484552,8521.79293746426,13076.9465240466,12043.4928085491,9831.62271259856
"ENSG00000255197.6",481.648832264073,526.543804804553,497.807320170873,520.347513015559,506.874852325896,514.377667738237,524.987572277541,516.022412298156,496.11635967825,416.78732937182,518.20062660673,485.583162034386,464.440873539607,575.565124223332,474.730198071181,472.060327565111,450.022165876259,498.943930493767,513.818785761843,479.828582112079,503.632179771176,463.219473263949,432.913959734091,487.450201717071
"ENSG00000165915.14",1915.48812328081,1870.348650271,1895.77344403217,2164.17261095108,2400.68241253403,2830.20519376149,2086.19515621206,3215.45190904365,2344.64359210939,2121.42545426291,1996.78738767602,2416.17643702385,2221.95871380533,3015.60946239933,2422.76101084603,1494.50489354694,2250.11082938129,2658.74556234064,2028.31089189952,2230.07179726036,2337.31594077521,3488.4276150092,3135.49264377564,2881.03133750937
"ENSG00000165916.8",2647.55395848302,2233.23694817684,2542.40975683145,2182.44927979666,2599.77746838121,2522.25540583925,2573.35611301983,2877.8957460581,2747.81075091115,2394.87322591426,2234.10288036175,2325.46309906138,2638.57597264383,2445.90748035824,2428.60744185676,1767.58015029985,2638.64989100121,2812.09071529056,2279.97723594614,2849.20545159853,2638.02325479307,2756.96308484173,3116.2091711817,2594.2264972739
"ENSG00000149187.18",4186.40683137703,4202.18550011973,4156.94772513822,3966.03713949256,3881.87268308788,3651.40462822078,4133.41743587951,3634.59264314354,4166.44792928853,4292.46844773675,4154.87514928688,4013.79840090401,4776.84336072221,3639.0569144443,4436.27185094104,5880.64390123712,5080.89542118357,5090.90649569557,5952.35844088829,5893.67613264217,5513.66837311075,3489.66949027264,4167.15842755176,4662.05398736666
"ENSG00000213619.10",805.777291712222,869.102226077013,872.445818856169,909.533049609841,860.821618276426,1052.44378070126,902.680596437912,908.648160785884,993.394584367455,961.477648709594,926.086629660328,989.308991661266,837.832942167489,845.269664606422,942.444678929487,818.16733903101,917.122971823723,788.087278593366,847.875897204673,863.21519114456,898.967669528926,927.68082179134,888.00391295122,891.101458344767
"ENSG00000110536.14",73.7114565100153,63.0226175634793,76.9805134284855,67.7311845454137,81.7540084396606,86.8576324908865,76.2263614769792,78.5251496975455,98.7585259312675,108.055974281583,74.1610914642905,91.7805537032027,84.6110106250373,59.6086121861176,85.3578927566409,71.9733234852635,74.2920843097429,62.5587191138974,75.6497046092509,69.0572152915648,79.9082372914601,70.7868900162067,76.1697167460872,63.7344089412151
"ENSG00000123444.14",145.403421060852,175.853432878741,143.69695839984,181.691590288491,147.157215191389,147.770777354625,156.464636715905,144.812613727941,175.441616654369,152.160453580188,148.322182928581,179.292244443466,157.266117574798,184.688978740594,170.715785513282,152.414096792323,175.909992733414,180.809956463337,164.032527816098,201.218437659904,171.382140506684,177.588162672238,152.339433492174,181.761092165688
"ENSG00000109919.10",1593.37915579184,1670.0993654322,1768.49899516374,1788.96335053283,1562.94427899351,1567.94946964068,1661.50542798318,1578.66145106234,1591.75506500984,1651.71274973277,1821.58180909164,1657.38604536132,1651.75407698442,1795.09869812948,1503.70205595945,1802.50838081476,1664.31347493895,1513.61583807283,1632.83520839769,1671.66086671305,1759.03264458701,1763.46287408796,1481.93486884476,1454.0887373255
"ENSG00000109920.13",1175.34432024189,1030.72474531239,1058.22545793025,1155.73052994158,1292.67514521063,1195.70247325117,1043.09757810603,1039.18347456882,1139.78957574792,1037.55787549969,1226.4390500907,1124.8453907346,934.399856467803,972.304411888312,1083.92830938912,1118.76180770476,989.707192126345,913.20471682116,1110.0283389199,927.509839864292,939.973212349544,925.197071264455,870.648787616668,1056.33881485903
"ENSG00000030066.13",1928.61482101547,1942.5197123195,1875.24530711791,1944.85258480402,2011.14860761565,1828.52236711334,2092.49959212369,1872.36590707394,2127.3748350606,2100.47582659607,2253.57016687113,2163.24630646967,1867.88002803751,1805.84779213025,2088.34515703234,2783.67412891534,2079.32442866924,1919.48460110446,2178.86129414169,2009.80309331313,2039.76289928201,1579.66533509851,1865.67597346429,1866.00186177891
"ENSG00000149177.13",10274.1653423206,10295.0495271438,10577.1225450739,9770.49214521778,9215.11946894574,8754.57254236066,9770.15627141402,9703.46492691098,9210.10394184891,10239.9574811537,10238.8656902886,9726.60426105801,12072.7036573355,8150.74482367881,10044.1684764321,13841.1051649528,12842.2834015428,11990.6754672332,12003.585802652,13831.6839662432,12039.8582266383,7528.24784698675,12116.7700044061,11476.9146767477
"ENSG00000149115.14",920.888333385397,735.941534128371,847.812054559054,783.746564025502,1049.33674361964,994.914699441064,884.340419240443,1394.07635891617,971.31914915929,872.166078129919,735.12181913978,910.335026846882,1175.35729976954,1169.6968653571,981.031123600298,527.098751406783,1128.89810870667,1451.05711895894,937.00772738785,1221.59832567492,1157.61801655128,1125.13898867865,1480.97069521506,1225.11697187002
"ENSG00000149136.9",3738.07961643941,3805.75290576881,3700.19667879587,3710.16377565433,3310.55643587426,3417.90423957644,3249.07701663906,3356.18529421587,3210.23302527167,3164.49638967493,3046.16683189573,3043.69929257598,2974.26096044968,3142.64420968122,2889.30620550219,2280.91929574622,2779.54867158866,2833.45222913433,2733.87546360164,2793.2452943795,2684.28591848813,2645.19431113193,2672.68930152093,2587.14489628044
"ENSG00000134802.18",3551.2766102154,3783.3900414721,3903.42523424707,4036.99361854014,3809.73679328818,3865.72865644504,3717.32466571193,4297.46728344749,3669.16970459933,3579.07849508182,3631.11244082033,3860.11933423819,3524.23252951242,4341.65678594952,3372.22140698839,3240.91641929231,3737.66037958327,3871.77438418328,3551.79108175315,3757.66502517549,3637.92764511121,4007.53147512805,4021.56820946747,3550.24263139213
"ENSG00000186907.8",211.036909734153,238.87605044222,224.783099211178,212.869437142729,223.140352447074,363.222826780071,224.667170668991,372.229605709144,212.621297004964,313.141803020097,232.680424469212,293.484328702102,389.026711895552,415.30590457541,342.600857228709,244.497613604351,416.718817737408,444.777234675636,367.762425377645,357.192492887404,301.758738192751,479.363851688698,580.432525077779,408.372323956675
"ENSG00000149150.9",681.578536222744,738.991015623378,744.144963142027,724.616164819188,685.771859029153,734.341801968405,733.607087898748,858.677610978355,697.119006573653,742.057864199033,650.763577599149,638.195012959479,700.799892350852,807.159240421855,671.17028003167,613.890112080189,638.741138663077,757.570830245123,707.062585654781,681.047019771984,727.585529022242,758.785785963198,795.443244500278,709.34036617908
"ENSG00000134809.9",301.914047897186,306.981137164044,332.555818011057,278.450425353368,315.47429139069,333.894275549382,358.779716425481,397.724784182373,296.275577793802,304.320907160376,296.644365857162,298.820407405776,328.327508621068,245.274781290418,277.120829908547,200.043502039924,272.404309135724,342.547132709023,252.415351022946,333.379660028244,298.604465668088,284.389435328269,352.887548469214,267.920570919553
"ENSG00000156587.16",1300.55282171096,1367.18420359483,1456.47131406695,1297.64348803674,1180.1431571231,1172.01402802638,1160.01620773989,1359.40291619257,1178.13112110947,1204.05228485192,1108.70831739114,1136.58476388268,1156.04391690948,1386.63312610001,1090.944026602,1169.56650663553,1039.23524833284,1356.45612907938,1194.6661272451,1252.55500839183,1152.36089567685,1318.87152977564,1131.93984126464,1038.63481237536
"ENSG00000149131.16",88.8576462038541,83.3524941968597,84.1653613484775,93.5335405627142,90.4103152156247,77.8334628814438,89.9814943750808,57.1091997800331,81.3305507669262,80.4906747199546,66.7449823178615,77.9067490736488,93.8078596060196,144.624173828613,85.3578927566409,141.829784515078,49.5280562064953,83.1573217489611,108.606011567736,75.0104235063548,67.2911471928085,100.59189633882,80.9905848945738,75.5370772636624
"ENSG00000166793.12",1.00974597958925,4.06597532667608,6.15844107427884,2.15019633477504,11.5417423679521,15.7922968165248,5.15817483678807,3.05942141678749,1.16186501095609,8.82089585972105,12.9781910062508,9.60494166661423,7.35747918478585,6.84033254594792,5.84643101072883,0,4.26966001780132,5.34037846094246,2.24702092898765,9.52513314366411,4.20569669955053,18.6281289516333,15.4267780751569,3.54080049673417
"ENSG00000172409.6",377.64499636638,363.90479173751,398.245856136698,381.659849422569,424.159032022239,443.312332063875,444.176166501195,447.695333989902,470.555329437216,430.018673161401,408.813016696902,442.89453240499,374.31175352598,464.165422760752,374.171584686645,273.075256752912,360.359305502431,408.157496657745,368.511432353975,321.473243598664,366.947037035784,422.237589570355,370.242673803766,348.178715512194
"ENSG00000156599.11",4462.0674838049,4730.76229258762,4737.89399981185,4496.06053601461,4499.35589977332,4563.97377997567,4875.62148183957,4837.96506707995,4685.8015891859,5310.17930755207,4990.11444190345,5094.88794626848,6102.10929888176,5755.65124223332,5174.09144449501,5440.33651050374,6257.61372208961,6693.02003397831,6577.77926612318,6644.97100934867,6527.24127770242,5681.57933024817,6526.49129942107,5884.8104255722
"ENSG00000156603.19",205.988179836207,204.315260165473,212.46621706262,261.248854675167,203.904115167153,269.597067082102,220.655256907045,264.130048982653,280.009467640417,228.240680370282,223.410288036175,249.72848333197,254.75271677321,258.955446382314,218.656519801258,152.414096792323,172.494264719173,241.079941951117,244.925281259654,280.991427738091,258.650347022358,331.580695339073,287.323741649797,277.36270557751
"ENSG00000213593.10",1449.99522669016,1496.2789202168,1454.41850037552,1490.0860599991,1656.24002980112,1706.69607738586,1728.56170086142,1671.4639007049,1848.52723243114,1877.74820613812,1907.79407791887,1805.72903332348,1745.56193659044,1988.58239014343,1686.11070349419,1525.19939915095,1758.24599533058,1623.47505212651,1776.6445478529,1843.113263299,1756.92979623723,2186.94233892175,1798.18381938548,1760.95811370913
"ENSG00000211450.10",521.028925468053,576.352002556335,662.032415484975,374.134162250857,550.156386205716,628.307809057452,539.888966250484,642.478497525373,580.932505478044,500.585840039169,442.185507855832,608.312972218901,508.585748648322,552.112555494368,520.332359954866,206.39408940627,466.246873943904,450.117613136579,349.037250969415,365.52698438811,411.106852381064,601.067627506035,520.653760036546,574.789947303181
"ENSG00000198561.15",188.82249818319,186.018371195431,212.46621706262,210.719240807954,186.591501615225,173.715264981773,221.801517981887,153.990877978304,202.164511906359,196.264932878793,232.680424469212,181.426675924936,217.965320849281,252.115113836366,219.825806003404,301.652899901472,269.842513125043,186.913246132986,226.200106851423,203.59972094582,213.439107502189,206.151293731409,158.124475270358,210.087496139561
"ENSG00000110031.13",1286.41637799671,1341.77185780311,1376.41158010132,1458.90821314486,1960.17257882386,2198.51332110049,2098.2308974979,2163.01094166875,2152.93586530163,2186.47956122835,2372.22791321399,2314.79094165403,2542.00905834351,2664.79812182857,2264.90737355635,2561.4035710932,2597.66115483032,2397.82992896316,2549.61974742465,2532.49477457169,2477.15535603526,2959.38875278281,2832.74212405069,2766.54545478163
"ENSG00000186660.15",2589.99843764643,2949.8650995035,2877.01838853393,2897.38956110936,2585.35029042127,2384.63681929525,2815.21719981144,2246.63512706095,2564.23607918009,2700.29674505711,3037.823709106,2672.30821480023,3011.96804127171,2650.14026637297,2760.68472326615,4283.4711786009,3250.91913755392,2847.94754209974,3435.69500042212,3294.50542606482,3205.79230923239,2501.13678057263,2633.15818270335,2783.06919043306
"ENSG00000189057.11",1064.27226248707,1184.21531389441,1194.7375684101,1092.29973806572,1110.89270291539,900.160918541915,1210.45169503293,775.053425586164,1032.89799473996,1050.78921928927,1288.54896419205,1041.60256295728,917.845528302035,793.478575329959,1019.61756827111,1618.3413471907,872.718507638589,836.913595950554,1019.39849478406,954.894597652327,998.852966143251,627.147008038322,559.220705224438,789.598510771721
"ENSG00000245571.7",92.8966301222111,90.4679510185429,127.274448868429,95.6837368974892,75.0213253916885,106.033992910952,91.1277554499225,61.1884283357498,79.006820745014,63.9514949829776,87.1392824705414,76.8395333329139,91.9684898098231,79.1524194602545,86.5271789587867,105.843122772446,65.7527642741403,61.7958079051913,96.621899946469,69.0572152915648,93.5767515649993,67.06126422588,50.13702874426,81.438411424886
"ENSG00000166801.16",3062.5595560942,3155.19685350064,2949.89327457956,3113.48429275426,2836.38318692422,2265.06657197013,2714.34622522537,1981.48527093936,2420.16481782153,2495.21091631859,2830.17265300599,2379.89110183886,2295.53350565318,2005.19462632645,2522.15033802842,3364.75287293607,2178.38054108223,2012.5597685666,2497.18925908161,2467.009484209,2190.11655629094,1941.05103676019,1607.27744070541,2054.84455493807
"ENSG00000110042.8",146.413167040441,145.35861792867,148.828992628405,148.363547099478,144.271779599401,136.490565342822,165.061594777218,162.149335089737,111.539041051784,170.904857282095,145.54114199867,159.015145369502,147.149583695717,206.187166742145,152.00720627895,140.771353287354,174.202128726294,199.119825472283,185.753730129646,188.121379587366,179.793533905785,175.104412145353,215.010719422499,220.709897629764
"ENSG00000197629.6",41.3995851631593,50.824691583451,40.0298669828125,38.7035340259507,35.5870389678523,37.2246996389514,37.8266154697792,17.3367213617958,44.1508704163314,36.3861954213493,35.226518445538,35.2181194442522,30.3496016372416,45.9279470942218,37.4171584686645,49.7462677030498,41.8426681744529,27.4648035134184,74.9006976329217,38.1005325746564,34.6969977712919,31.0468815860555,27.9610352612219,34.227738135097
"ENSG00000110048.12",1637.80797889377,1559.30153778028,1516.00291111831,1515.8884160164,1536.01354680162,1368.28971703176,1556.62253963515,1478.72035144729,1565.03216975785,1483.0131164156,1430.3820516175,1470.62329073271,1552.42810798981,1565.45896265837,1558.65850746031,1724.18446996315,1564.4034305224,1668.48681344016,1644.81932001896,1747.86193186236,1637.06744030004,1412.01217453381,1656.45029581997,1476.51380713815
"ENSG00000166889.14",1329.83545511904,1343.80484546645,1219.37133270721,1292.2679971998,1369.62009433031,1284.81614814441,1350.86867670105,1178.89705260211,1242.03369671206,1420.16423341509,1559.23694803671,1368.17057962216,1357.45490959299,1375.88403209924,1435.883456235,1881.8907228941,1369.70693371066,1395.36460072339,1566.17358750439,1452.58280440878,1327.94873288308,1378.48154242087,1285.24344838651,1300.65404913369
"ENSG00000166900.17",903.72265173238,916.877436165457,909.396465301842,880.505399090378,960.850052132011,939.641660583227,958.84738910516,966.777167704846,1000.36577443319,1003.37690404327,1035.47423957016,1037.33369999434,996.018744640384,950.806223886761,958.814685759528,1157.92376313056,943.594863934091,1084.85973878003,1063.58990638749,925.128556578376,944.178909049094,986.048959173124,1130.97566763494,1031.55321138189
"ENSG00000234964.4",1425.76132318002,1371.25017892151,1313.80076251282,1301.94388070629,1634.11835692922,1619.83844489498,2030.02836354482,1770.38519318103,1653.33391059051,1456.55042883644,1708.48614460859,1458.88391758463,1339.06121163102,1271.32466318261,1314.27769121184,1154.74846944739,1297.12271340804,1293.13449875678,993.183250612541,1202.54805938759,1193.36643849746,1009.64458917853,1393.23089491261,1247.54204168267
"ENSG00000166902.5",483.668324223251,567.203558071314,501.912947553725,593.454188397911,574.201682805616,575.290812601976,528.999486039487,542.537397910315,553.047745215098,522.638079688472,528.39777668307,583.767010181998,473.637722520589,532.568748220231,496.946635911951,417.021903723439,399.640177666203,421.889898414454,396.224690478156,392.911742176144,458.420940251008,476.880101161813,477.265946700167,470.926466065645
"ENSG00000110077.14",85.8284082650863,84.3689880285287,85.1917681941906,63.4307918758636,50.9760287917884,30.4565724318693,60.751836966615,28.5545998900166,38.3415453615509,68.3619429128381,50.9857503816997,46.9574925923363,44.1448751087151,63.517373640945,44.4328756815391,41.2788178812541,21.3483000890066,21.3615138437698,26.9642511478518,21.4315495732442,23.1313318475279,44.70750948392,10.6059099266704,24.7856034771392
"ENSG00000110079.18",93.9063761018003,86.4019756918668,106.746311954167,106.434718571364,74.0595135276925,67.6812720708207,93.4202775996061,71.3864997250414,75.5212257121457,77.1828387725592,77.8691460375051,75.772317592179,53.3417240896974,64.4945640046518,49.1100204901222,41.2788178812541,50.3819882100555,45.0117613136579,59.9205581063373,58.3414405049427,72.5482680672467,52.1587610645733,25.06851437213,49.5712069542784
"ENSG00000166927.13",1507.55074752675,1786.99615607414,1579.64013555252,1787.88825236544,1641.81285184118,1503.6522611734,1694.74699915359,1524.6116726991,1365.1913878734,1337.4683347302,1750.20175855726,1528.2529407324,1477.93363124386,1315.29822954942,1449.91489066075,2014.19462635965,1443.9990180204,1303.81525567867,1495.76693172945,1414.48227183412,1374.21139657814,1323.83903082941,1358.52064424351,1447.00713633203
"ENSG00000166928.11",175.69580044853,178.902914373748,136.512110479848,199.968259134079,270.269133782878,276.365194289185,232.117867655463,230.476413397991,206.811971950184,226.035456405352,268.833956558053,240.123541665356,222.563745339772,248.206352381539,215.148661194821,303.769762356921,223.730184932789,172.417933167571,266.646483573201,230.984478733855,165.073595457358,271.970682693847,209.225677644316,273.821905080776
"ENSG00000110104.13",324.12845944815,323.245038470749,323.318156399639,354.782395237881,364.526696454487,372.246996389514,378.266154697792,547.63643360496,393.872238714114,318.654862932423,289.228256710733,416.214138886617,395.464506182239,456.347899851097,361.309436463042,213.803108000342,353.527849473949,475.293683023879,316.829950987259,388.149175604312,362.741340336233,509.168858011311,423.272223437118,430.797393769325
"ENSG00000183134.5",7.06822185712476,7.11545682168315,5.1320342285657,3.22529450216256,7.69449491196806,14.6642756153445,7.45069698647166,9.17826425036246,11.6186501095609,16.539179736977,10.19715007634,12.806588888819,8.27716408288408,13.6806650918958,8.18500341502036,3.17529368317339,17.9325720747655,6.86620087835459,12.7331185975967,4.76256657183205,15.7713626233145,17.3862536881911,19.2834725939461,17.7040024836709
"ENSG00000110107.9",2250.72378850444,2331.83684984873,2326.86431923169,2346.93929940695,2301.61579054244,2325.97971683387,2218.58831035629,2576.03283293507,2343.48172709843,2308.86949128198,2349.97958577471,2246.489134247,2242.19178156349,2705.84011710426,2122.25445689457,2047.00599441911,2013.5716643951,2255.16553293513,2163.88115461511,2068.14453381807,2257.40770348375,2657.61306376636,2431.64589409661,2249.58858225845
"ENSG00000110108.10",2745.49931850317,2803.48998774316,2725.11017536839,2655.49247344717,2362.20993797419,2436.52579454955,2279.91327786033,2764.69715363696,2486.39112344603,2452.20904900245,2292.50473988988,2372.42059165372,2378.30514648203,3187.59496641173,2364.29670073874,2009.96090144876,2285.97597353082,2528.2877456519,2285.22028478044,2294.36644598009,2304.72179135369,2889.84373803005,2368.01043453659,2184.67390648499
"ENSG00000006118.15",424.093311427485,404.56454500427,424.93243412524,479.493782654834,565.545376029652,737.725865571946,510.659308842019,1057.54000306954,529.810444995976,521.535467706007,542.302981332625,601.909677774492,694.362098064164,691.850777504447,554.241659817093,319.646230772788,643.864730684438,819.366638150314,505.579709022221,607.227237908587,567.769054439322,802.251420183675,1091.44454881735,728.224635494995
"ENSG00000110446.11",2396.12720956529,2497.52534441078,2365.86777936879,2421.12107295669,2213.12909905481,2508.71915142509,2279.34014732291,2862.59863897416,2339.99613206556,2548.13629147692,2123.78825680862,2440.72239906075,2738.82162653653,3502.25026352534,2573.59893092283,1955.98090883481,2732.58241139284,2874.64943440445,2645.49264039479,3056.37709747322,2635.9204064433,3641.17827241259,3622.40032677278,3016.76202321752
"ENSG00000013725.14",228.202591387171,276.486322213974,235.047167668309,235.446498657867,198.133243983177,208.683922218364,186.840555199212,237.615063370495,195.193321840623,181.930977106747,165.93544215135,178.225028702731,175.659815536762,248.206352381539,175.392930321865,95.2588104952017,153.707760640847,214.378049646404,178.263660366354,160.736621799332,213.439107502189,232.230674263696,181.264642383094,169.95842384324
"ENSG00000110448.11",13.1266977346603,13.2144198116973,9.23766161141826,5.3754908369376,7.69449491196806,10.1521908106231,17.7670466600478,13.2574928060791,12.780515120517,23.1548516317677,15.7592319361617,29.8820407405776,14.7149583695717,30.2929012749122,11.6928620214577,9.52588104952017,23.9100960996874,12.9694905480031,20.9721953372181,32.1473243598664,22.0799076726403,29.8050063226133,17.3551253345515,17.7040024836709
"ENSG00000167987.11",2156.81741240264,1933.37126783448,1995.33490806634,2072.78926672314,2161.19125839903,2456.83017617079,2065.56245686491,2887.07401030846,2424.81227786536,2206.32657691273,2052.40820627424,2312.65651017256,2488.66733425381,3166.09677841018,2525.65819663485,1812.03426186428,2651.45887105462,3071.48052625062,2392.32828239552,2762.28861166259,2772.60554917869,3394.04509498759,3283.97538274903,2676.84517553104
"ENSG00000229859.10",6.05847587753551,14.2309136433663,20.5281369142628,4.30039266955008,3.84724745598403,5.64010600590172,1.71939161226269,3.05942141678749,16.2661101533852,2.20522396493026,4.63506821651816,9.60494166661423,9.19684898098231,8.79471327336162,2.33857240429153,1.05843122772446,30.7415521281695,6.10328966964852,7.49006976329217,14.2876997154962,19.977059322865,7.45125158065333,9.64173629697307,5.90133416122362
"ENSG00000229183.8",3.02923793876775,6.09896299001413,21.5545437599759,3.22529450216256,5.77087118397604,1.12802120118034,0,4.07922855571665,1.16186501095609,3.30783594739539,2.7810409299109,13.8738046295539,12.8755885733752,0,4.67714480858306,10.5843122772446,7.68538803204237,7.62911208706065,14.2311325502551,3.57192492887404,12.6170900986516,8.69312684409555,20.2476462236434,18.8842693159156
"ENSG00000167986.14",6408.85773245298,6327.67410213966,6254.92331777588,6076.45484207426,6561.48053618076,6210.88473369898,6635.70536225914,6741.94499546069,6752.75944367678,6969.61034116209,6787.59389626919,6666.89673237101,7706.95944606318,7509.70794508711,6902.29645126646,6866.04337424859,8129.43267389371,8133.39639601536,7701.28973061701,8497.60940579134,8120.14890265719,7523.28034593298,8514.61732385692,7628.06453679766
"ENSG00000149476.15",514.970449590518,509.26340966618,458.803860033774,510.671629509072,510.72209978188,559.498515785451,460.22382154898,645.53791894216,465.907869393391,514.919795811216,403.25093483708,485.583162034386,475.477092316786,550.158174766955,415.096601761747,296.36074376285,423.55027376589,496.655196867649,433.675039294617,497.68820675645,447.906698502132,538.973864333924,496.549419294113,429.61712693708
"ENSG00000162144.10",4208.621242928,4624.03044026238,4760.47495041754,4321.89463289783,4744.6179250923,5398.70946884913,5075.07090886204,5018.47093067041,5016.93311730839,5795.32857983673,4937.27466423514,5501.49714348849,6666.79582631408,7729.57577692115,5860.46244515458,4554.42957289837,6787.05156429697,6986.74084933015,6503.62757546659,7598.67496535804,6781.68592802523,7719.49663755685,6672.08151750536,6650.80359969902
"ENSG00000149483.12",805.777291712222,733.908546465033,807.782187576241,926.734620288042,930.072072484139,1009.57897505641,1028.76931467051,821.964553976905,964.347959093553,1026.53175567504,1116.12442653757,1078.955113883,967.508512799339,1137.44958335477,1024.29471307969,1082.77514596213,890.651079713354,823.181194193845,1035.12764128698,946.560106151621,860.064975058084,1307.69465240466,879.326350283944,933.591064305577
"ENSG00000187049.10",180.744530346476,162.639013067043,187.832452765505,136.537467258215,174.087947383277,232.372367443151,199.449427022472,223.337763425487,162.661101533852,192.957096931398,235.461465399122,226.249737035802,202.330677581611,275.567682565331,190.59365094976,207.452520633995,169.078536704932,173.943755584983,205.976918490535,201.218437659904,179.793533905785,278.180059011058,193.798899569159,208.907229307316
"ENSG00000149532.16",2643.51497456466,2542.25107300422,2513.67036515148,2692.04581113835,2921.02263095587,2787.34038811663,2790.57258670235,2709.62756813479,2908.14812242309,2814.96839123348,2749.52246603857,2750.21496387388,2953.10820779342,3260.88424368975,2839.02689880992,2504.24828479608,2920.4474521761,3171.42189459111,3182.53064242284,3099.24019661971,3241.54073117857,3227.63380968633,3067.03631606713,2903.45640732202
"ENSG00000167985.7",250.417002938134,279.535803708981,261.733745656851,271.999836349042,257.76557955093,291.029469904529,246.446131090986,279.427156066591,259.095897443208,248.087696054654,331.8708843027,303.089270368716,223.48343023787,237.457258380764,239.703671439882,244.497613604351,192.134700801059,165.551732289216,272.638539383835,210.743570803568,195.5648965291,254.584429005655,233.330018386748,258.478436261595
"ENSG00000162148.11",12.116951755071,9.14844448502119,9.23766161141826,12.9011780086502,20.1980491439161,24.8164664259676,14.9013939729433,14.2772999450083,6.97119006573653,19.8470156843724,14.8322182928581,13.8738046295539,12.8755885733752,31.2700916386191,26.8935826493526,3.17529368317339,19.6404360818861,16.0211353828274,27.713258124181,16.6689830014122,16.8227867982021,36.0143826398244,21.2118198533407,20.0645361481603
"ENSG00000011347.10",41.3995851631593,53.8741730784581,48.2411217485176,36.5533376911757,35.5870389678523,27.0725088283283,25.2177436465194,33.6536355846624,27.8847602629461,26.4626875791631,19.4672865093763,24.545962036903,38.6267657201257,42.9963760031012,47.9407342879764,16.9348996435914,52.0898522171761,46.53758373107,47.9364464850699,35.7192492887404,46.2626636950558,37.2562579032667,51.1012023739573,38.9488054640759
"ENSG00000243742.5",1.00974597958925,3.04948149500706,2.05281369142628,1.07509816738752,10.5799305039561,5.64010600590172,5.73130537420897,11.2178785282208,17.4279751643413,18.7444037019072,12.0511773629472,10.6721574073491,17.4740130638664,27.3613301837917,25.7242964472069,13.759605960418,16.224708067645,12.206579339297,26.9642511478518,19.0502662873282,17.8742109730898,24.8375052688444,33.7460770394057,17.7040024836709
"ENSG00000134780.10",873.430272344702,810.14558384021,708.220723542067,749.343422669101,847.356252180482,873.088409713587,767.994920144001,1045.30231740239,891.15046340332,843.498166585825,686.917109687991,774.798627773548,765.177835217728,1156.99339062891,928.413244503738,563.085413149414,788.179239286123,983.392548022118,770.728178642764,781.060917780457,772.79676854241,1146.25086815717,1104.94297963311,859.23425387416
"ENSG00000124920.14",421.064073488718,396.432594350918,429.038061508093,488.094567993934,529.9583370618,595.595194223222,430.421033603093,679.191554526822,496.11635967825,498.380616074239,444.966548785743,528.271791663783,540.77472008176,660.580685865828,525.009504763449,345.048580238175,521.752454175321,576.760873781785,511.571764832855,463.159599110667,560.409085215108,552.634492231789,641.175463748709,567.708346309713
